transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age
454,1033,2077,1127.68,0,Discover,City-17,Gas Station,57
455,1007,2085,5018.82,0,American Express,City-48,Retail,42
456,1012,2001,429.36,1,Discover,City-39,Restaurant,24
457,1082,2043,1047.11,1,Discover,City-10,Travel,36
458,1055,2006,50.36,1,MasterCard,City-11,Travel,65
459,1036,2084,9345.71,1,MasterCard,City-19,Gas Station,58
460,1006,2080,6649.72,1,Discover,City-16,Travel,48
461,1001,2058,1655.37,0,American Express,City-2,Restaurant,32
462,1043,2042,2275.56,0,MasterCard,City-10,Gas Station,19
463,1099,2094,7100.43,1,Discover,City-15,Gas Station,46
464,1017,2094,3355.65,1,American Express,City-45,Travel,36
465,1082,2073,1178.04,0,Visa,City-9,Retail,52
466,1034,2017,7321.23,1,Discover,City-50,Gas Station,64
467,1021,2028,7971.16,0,Discover,City-45,Gas Station,19
468,1095,2007,5489.02,1,MasterCard,City-4,Travel,27
469,1057,2083,3955.66,1,Discover,City-1,Online Shopping,47
470,1071,2037,6572.35,1,Discover,City-2,Groceries,56
471,1091,2042,3934.07,0,Visa,City-7,Retail,49
472,1055,2008,5774.42,1,Visa,City-13,Groceries,64
473,1072,2096,7500.76,0,Visa,City-9,Gas Station,63
474,1002,2010,6881.13,0,MasterCard,City-29,Gas Station,62
475,1015,2071,9879.63,0,Discover,City-34,Retail,26
476,1010,2078,2265.89,0,Visa,City-39,Retail,49
477,1089,2049,6442.58,0,Visa,City-11,Groceries,30
478,1020,2012,1565.45,1,American Express,City-35,Retail,18
479,1070,2052,6942.49,0,MasterCard,City-43,Retail,25
480,1005,2033,7535.66,1,Visa,City-44,Gas Station,70
481,1048,2023,7164.86,1,MasterCard,City-11,Restaurant,55
482,1075,2031,8932.9,0,Discover,City-17,Groceries,57
483,1071,2099,9693.11,1,MasterCard,City-43,Travel,45
484,1019,2052,8001.35,1,Visa,City-16,Groceries,57
485,1056,2012,4957.08,1,MasterCard,City-22,Gas Station,68
486,1017,2003,9159.28,0,Visa,City-4,Retail,55
487,1006,2027,6952.42,1,American Express,City-42,Restaurant,37
488,1040,2021,3072.49,1,Visa,City-38,Retail,43
489,1047,2050,7560.45,0,Visa,City-32,Gas Station,41
490,1006,2100,3035.55,1,American Express,City-37,Travel,68
491,1046,2052,2100.35,0,American Express,City-7,Gas Station,68
492,1027,2037,6386.1,0,Discover,City-46,Retail,69
493,1088,2083,9515.99,1,MasterCard,City-15,Retail,27
494,1032,2097,1918.16,0,American Express,City-22,Travel,24
495,1086,2084,172.04,1,American Express,City-15,Travel,48
496,1014,2020,2964.88,1,Discover,City-49,Online Shopping,36
497,1046,2016,2078.8,1,MasterCard,City-11,Gas Station,41
498,1100,2039,8278.29,0,MasterCard,City-39,Online Shopping,59
499,1072,2063,6808.01,0,Visa,City-21,Groceries,43
500,1053,2056,679.55,1,Visa,City-25,Groceries,38
501,1080,2095,4531.47,1,Discover,City-8,Retail,53
502,1096,2040,1198.34,1,American Express,City-41,Travel,55
503,1020,2088,9449.3,1,Discover,City-32,Restaurant,62
504,1031,2078,6619.23,1,Discover,City-27,Retail,52
505,1021,2017,115.58,1,MasterCard,City-12,Online Shopping,52
506,1023,2046,5979.63,1,MasterCard,City-38,Restaurant,35
507,1053,2086,3438.26,1,MasterCard,City-18,Gas Station,30
508,1004,2013,3755.41,1,American Express,City-48,Restaurant,69
509,1023,2048,3044.83,1,Visa,City-45,Retail,53
510,1095,2066,6196.39,1,MasterCard,City-34,Restaurant,45
511,1043,2026,9196.36,0,American Express,City-18,Restaurant,53
512,1053,2063,6355.84,0,MasterCard,City-27,Groceries,36
513,1086,2058,5937.43,1,MasterCard,City-48,Groceries,70
514,1095,2050,6794.38,1,Discover,City-32,Online Shopping,37
515,1032,2061,9770.36,1,MasterCard,City-25,Retail,32
516,1035,2035,5004.95,0,American Express,City-19,Gas Station,62
517,1021,2073,3521.45,0,MasterCard,City-4,Groceries,53
518,1090,2077,2565.26,1,Visa,City-50,Gas Station,19
519,1014,2055,4741.24,1,American Express,City-35,Gas Station,60
520,1049,2012,7980.34,0,Visa,City-49,Travel,43
521,1005,2097,7531.65,1,MasterCard,City-39,Retail,51
522,1061,2055,7700.18,0,Visa,City-30,Groceries,35
523,1029,2048,4232.79,1,Discover,City-30,Travel,24
524,1026,2079,5875.38,0,American Express,City-38,Gas Station,70
525,1059,2024,8807.55,1,American Express,City-24,Restaurant,37
526,1045,2056,9491.73,1,American Express,City-14,Travel,41
527,1040,2081,6851.63,1,Visa,City-25,Restaurant,47
528,1030,2055,9946.44,1,American Express,City-5,Retail,54
529,1029,2012,3805.87,0,MasterCard,City-18,Online Shopping,40
530,1004,2006,9628.05,0,Visa,City-1,Retail,40
531,1085,2066,7592.9,0,MasterCard,City-36,Travel,65
532,1025,2044,877.42,1,American Express,City-13,Online Shopping,69
533,1052,2060,2529.04,0,American Express,City-1,Gas Station,64
534,1043,2087,929.57,1,MasterCard,City-42,Groceries,69
535,1036,2029,2461.44,1,American Express,City-30,Travel,68
536,1009,2083,8307.99,1,Visa,City-3,Online Shopping,47
537,1099,2088,6316.68,0,Discover,City-39,Groceries,30
538,1036,2092,949.12,0,American Express,City-4,Restaurant,53
539,1045,2020,3804.71,1,American Express,City-26,Retail,22
540,1083,2064,3380.45,0,Visa,City-16,Gas Station,39
541,1066,2068,6040.05,1,MasterCard,City-16,Travel,58
542,1052,2081,4698.1,0,MasterCard,City-25,Gas Station,45
543,1087,2083,3235.5,1,MasterCard,City-4,Restaurant,63
544,1069,2068,5530.73,1,Visa,City-9,Retail,46
545,1043,2011,7043.36,0,Discover,City-32,Travel,54
546,1004,2038,4517.48,0,Visa,City-13,Travel,56
547,1015,2060,6141.04,0,MasterCard,City-8,Online Shopping,48
548,1034,2056,958.59,0,American Express,City-47,Groceries,59
549,1023,2011,6841.4,1,American Express,City-22,Groceries,26
550,1075,2062,5938.36,1,Visa,City-28,Groceries,51
551,1034,2039,6755.67,1,American Express,City-31,Gas Station,23
552,1005,2020,292.08,0,MasterCard,City-47,Retail,40
553,1014,2017,5067.88,0,Visa,City-11,Groceries,45
554,1077,2088,700.31,0,Visa,City-27,Online Shopping,23
555,1056,2039,1820.52,0,Visa,City-5,Retail,30
556,1045,2032,2754.66,1,Discover,City-32,Travel,59
557,1094,2067,5654.85,1,Discover,City-48,Restaurant,19
558,1041,2055,8015.06,1,Visa,City-50,Online Shopping,26
559,1056,2038,5361.27,0,MasterCard,City-13,Travel,68
560,1078,2073,7246.07,1,MasterCard,City-28,Travel,58
561,1066,2007,2539.51,1,American Express,City-12,Restaurant,32
562,1015,2071,1185.51,1,MasterCard,City-38,Retail,28
563,1050,2010,5172.2,1,MasterCard,City-10,Retail,68
564,1074,2006,1747.45,0,Discover,City-19,Groceries,48
565,1025,2066,4522.74,1,Discover,City-21,Online Shopping,43
566,1033,2014,8537.02,0,MasterCard,City-39,Online Shopping,31
567,1006,2066,407.77,1,Discover,City-43,Groceries,56
568,1091,2055,6015.19,0,Discover,City-35,Groceries,23
569,1056,2053,4273.05,1,American Express,City-37,Online Shopping,43
570,1001,2013,6871.21,0,American Express,City-31,Travel,63
571,1067,2060,9685.96,0,American Express,City-46,Restaurant,58
572,1069,2085,777.44,0,Discover,City-29,Gas Station,67
573,1088,2093,4826.64,0,Discover,City-30,Restaurant,57
574,1093,2073,2497.94,0,Visa,City-13,Retail,36
575,1095,2033,3879.16,1,Discover,City-35,Travel,67
576,1095,2046,7447.86,1,MasterCard,City-47,Restaurant,56
577,1086,2033,6542.18,0,Discover,City-48,Groceries,49
578,1026,2075,1774.55,0,American Express,City-12,Restaurant,31
579,1047,2011,3773.43,0,Discover,City-45,Gas Station,67
580,1056,2099,3029.74,1,MasterCard,City-20,Groceries,70
581,1009,2065,2241.99,0,American Express,City-13,Gas Station,54
582,1086,2003,8657.0,0,American Express,City-33,Restaurant,46
583,1043,2015,5839.86,1,American Express,City-10,Retail,43
584,1080,2095,4938.58,1,Visa,City-5,Online Shopping,51
585,1041,2085,7141.14,0,American Express,City-18,Groceries,47
586,1085,2060,8086.1,1,Discover,City-28,Restaurant,61
587,1016,2023,9480.93,1,Visa,City-11,Online Shopping,62
588,1093,2024,1169.73,1,MasterCard,City-39,Gas Station,42
589,1039,2051,1652.69,1,Discover,City-11,Retail,41
590,1065,2006,1328.67,0,Discover,City-11,Retail,55
591,1040,2011,9788.18,1,Discover,City-12,Online Shopping,44
592,1086,2054,6056.01,0,Visa,City-11,Restaurant,36
593,1053,2091,246.55,1,American Express,City-34,Restaurant,49
594,1042,2039,4966.5,0,MasterCard,City-15,Travel,24
595,1052,2041,7945.43,0,MasterCard,City-13,Online Shopping,52
596,1090,2076,4305.43,1,MasterCard,City-34,Online Shopping,68
597,1038,2093,7087.0,0,American Express,City-47,Gas Station,23
598,1071,2059,8977.92,0,MasterCard,City-6,Restaurant,61
599,1017,2097,3689.2,0,Discover,City-13,Online Shopping,48
600,1025,2086,5439.41,0,Visa,City-33,Retail,40
601,1054,2058,4192.06,0,MasterCard,City-21,Groceries,32
602,1086,2080,345.03,0,Visa,City-12,Groceries,35
603,1049,2034,4368.55,0,American Express,City-47,Travel,20
604,1087,2044,7023.46,0,Visa,City-11,Gas Station,55
605,1096,2024,678.72,1,Visa,City-14,Retail,45
606,1023,2028,881.56,1,MasterCard,City-22,Retail,24
607,1079,2024,8779.03,0,American Express,City-39,Retail,58
608,1073,2011,6650.38,1,MasterCard,City-2,Groceries,54
609,1039,2096,4751.51,1,MasterCard,City-25,Gas Station,58
610,1052,2078,5076.06,0,Visa,City-10,Travel,57
611,1071,2034,2439.89,0,Discover,City-32,Retail,46
612,1001,2087,9279.4,0,MasterCard,City-44,Restaurant,67
613,1039,2014,1383.9,1,Discover,City-2,Gas Station,58
614,1037,2056,250.85,1,American Express,City-50,Travel,40
615,1027,2069,872.91,1,MasterCard,City-38,Restaurant,25
616,1056,2003,1876.04,0,American Express,City-46,Travel,23
617,1075,2001,1973.21,0,Discover,City-19,Retail,69
618,1078,2051,6602.02,1,Discover,City-3,Retail,49
619,1084,2015,5463.73,1,MasterCard,City-47,Gas Station,38
620,1042,2002,5578.11,0,MasterCard,City-44,Restaurant,44
621,1060,2022,4784.02,0,Visa,City-7,Gas Station,31
622,1057,2084,9708.95,1,MasterCard,City-18,Retail,70
623,1057,2062,6566.06,0,Visa,City-20,Retail,69
624,1087,2059,5825.38,1,MasterCard,City-5,Retail,36
625,1028,2089,1167.34,1,Discover,City-11,Retail,70
626,1066,2052,407.16,1,Visa,City-20,Restaurant,35
627,1061,2085,2032.45,1,Visa,City-22,Online Shopping,21
628,1095,2096,3010.43,0,MasterCard,City-11,Retail,44
629,1022,2078,7468.96,0,Discover,City-12,Groceries,21
630,1085,2093,3913.19,1,American Express,City-38,Groceries,27
631,1011,2063,3724.87,1,MasterCard,City-10,Travel,25
632,1037,2039,5106.86,1,American Express,City-17,Restaurant,20
633,1066,2080,131.53,0,American Express,City-24,Groceries,55
634,1085,2079,5250.39,0,Discover,City-25,Restaurant,24
635,1082,2047,2666.22,0,Visa,City-29,Travel,42
636,1080,2089,5309.89,0,American Express,City-44,Gas Station,70
637,1043,2087,3040.41,1,MasterCard,City-2,Online Shopping,68
638,1012,2089,8116.5,1,Visa,City-34,Gas Station,29
639,1097,2087,3202.1,0,Visa,City-43,Groceries,45
640,1031,2051,2444.32,0,Discover,City-42,Gas Station,57
641,1087,2039,4809.09,1,MasterCard,City-37,Gas Station,44
642,1040,2012,2143.47,0,MasterCard,City-15,Retail,57
643,1029,2017,6643.72,0,Visa,City-37,Retail,44
644,1026,2018,4787.97,0,Discover,City-46,Restaurant,48
645,1019,2002,2149.08,0,American Express,City-15,Retail,28
646,1004,2025,1732.46,1,Visa,City-45,Gas Station,67
647,1006,2015,5534.8,1,Visa,City-42,Retail,67
648,1032,2003,6274.03,1,Visa,City-23,Groceries,47
649,1061,2090,8588.34,0,American Express,City-3,Travel,68
650,1079,2025,718.48,1,American Express,City-18,Groceries,50
651,1099,2004,6674.15,1,MasterCard,City-27,Restaurant,62
652,1010,2027,8579.88,0,Discover,City-11,Online Shopping,33
653,1059,2062,1462.57,0,American Express,City-45,Groceries,31
654,1054,2084,7607.58,0,MasterCard,City-40,Retail,29
655,1081,2019,4782.11,0,Discover,City-45,Online Shopping,69
656,1074,2084,9898.77,1,American Express,City-13,Online Shopping,69
657,1025,2031,735.18,1,American Express,City-13,Online Shopping,29
658,1092,2056,1655.68,0,American Express,City-42,Online Shopping,42
659,1090,2081,6273.14,0,MasterCard,City-30,Retail,31
660,1050,2069,4140.95,1,MasterCard,City-18,Groceries,49
661,1064,2025,6259.98,0,Discover,City-8,Online Shopping,30
662,1052,2012,9376.71,1,Visa,City-23,Retail,22
663,1032,2039,8281.48,0,American Express,City-13,Online Shopping,54
664,1019,2099,4069.85,0,MasterCard,City-22,Gas Station,44
665,1084,2060,7526.19,1,MasterCard,City-36,Gas Station,68
666,1089,2019,438.66,1,Visa,City-47,Groceries,51
667,1001,2061,3211.67,1,Visa,City-15,Online Shopping,29
668,1097,2055,3952.34,1,Discover,City-14,Gas Station,37
669,1099,2003,1934.13,0,MasterCard,City-46,Travel,30
670,1014,2015,7267.69,0,MasterCard,City-34,Gas Station,44
671,1100,2022,3743.09,1,Discover,City-29,Gas Station,55
672,1055,2020,4503.79,0,Discover,City-33,Restaurant,50
673,1029,2095,8365.36,0,MasterCard,City-42,Online Shopping,22
674,1023,2090,2254.96,1,American Express,City-38,Gas Station,66
675,1090,2057,9076.0,0,MasterCard,City-24,Travel,26
676,1067,2063,4798.86,1,Discover,City-40,Online Shopping,20
677,1060,2061,9494.39,1,Visa,City-6,Retail,20
678,1007,2003,5100.38,1,Discover,City-47,Gas Station,45
679,1072,2058,4071.25,1,American Express,City-40,Retail,48
680,1032,2075,8719.99,1,Discover,City-2,Gas Station,53
681,1016,2032,6357.09,0,Visa,City-22,Groceries,62
682,1059,2026,2420.99,0,Visa,City-16,Gas Station,57
683,1018,2038,5217.37,0,MasterCard,City-49,Groceries,46
684,1060,2073,4976.36,0,MasterCard,City-3,Restaurant,28
685,1086,2051,759.8,0,American Express,City-38,Online Shopping,45
686,1068,2007,6002.22,1,MasterCard,City-41,Travel,47
687,1072,2043,4178.99,1,Visa,City-48,Online Shopping,25
688,1077,2002,5621.25,1,Visa,City-18,Travel,41
689,1041,2014,7047.7,1,Visa,City-22,Retail,45
690,1097,2081,7772.71,1,Visa,City-36,Restaurant,55
691,1057,2092,7731.45,0,Visa,City-31,Retail,23
692,1079,2056,409.09,1,Discover,City-24,Retail,58
693,1093,2054,2781.12,1,MasterCard,City-37,Travel,37
694,1065,2064,2815.53,1,MasterCard,City-23,Travel,64
695,1055,2095,6505.17,0,American Express,City-4,Travel,63
696,1071,2075,9866.92,0,Discover,City-33,Restaurant,47
697,1058,2077,3421.41,0,Discover,City-45,Online Shopping,69
698,1021,2094,8364.88,0,Discover,City-12,Groceries,18
699,1096,2071,6056.91,1,American Express,City-23,Retail,22
700,1061,2038,9194.07,0,American Express,City-31,Travel,28
701,1058,2005,8555.24,1,Discover,City-9,Gas Station,57
702,1034,2063,4704.42,0,American Express,City-15,Retail,70
703,1097,2052,4883.0,1,Discover,City-12,Groceries,52
704,1032,2063,7576.6,0,Visa,City-48,Gas Station,31
705,1082,2066,8396.68,1,Discover,City-45,Groceries,61
706,1036,2076,5899.72,0,MasterCard,City-44,Retail,67
707,1099,2093,5606.27,0,American Express,City-13,Groceries,55
708,1100,2079,6825.02,1,Discover,City-1,Retail,65
709,1067,2087,5997.43,1,Visa,City-1,Travel,67
710,1063,2063,7860.3,1,MasterCard,City-31,Retail,34
711,1081,2030,1381.3,1,American Express,City-1,Travel,61
712,1031,2092,3377.38,0,American Express,City-36,Restaurant,40
713,1036,2008,6917.33,0,Discover,City-27,Gas Station,36
714,1057,2068,9752.51,1,MasterCard,City-5,Groceries,23
715,1010,2003,5332.06,1,MasterCard,City-36,Restaurant,68
716,1092,2055,6167.5,1,MasterCard,City-28,Travel,42
717,1037,2074,638.71,1,American Express,City-39,Retail,35
718,1031,2041,6294.92,0,Discover,City-20,Travel,42
719,1035,2071,9342.27,0,American Express,City-33,Restaurant,19
720,1043,2009,8748.77,0,Discover,City-20,Travel,49
721,1041,2035,5948.39,1,American Express,City-26,Groceries,61
722,1070,2083,2286.14,0,Visa,City-44,Retail,24
723,1011,2054,9268.93,1,American Express,City-30,Restaurant,40
724,1018,2061,3248.4,0,American Express,City-19,Restaurant,20
725,1020,2015,2401.75,1,Discover,City-30,Restaurant,18
726,1030,2064,1920.75,0,MasterCard,City-47,Online Shopping,45
727,1050,2080,9723.68,1,American Express,City-41,Gas Station,58
728,1089,2083,1926.55,0,Visa,City-49,Online Shopping,62
729,1020,2045,3356.63,1,Discover,City-23,Gas Station,61
730,1091,2058,6764.24,0,American Express,City-11,Travel,43
731,1028,2090,2792.44,1,Discover,City-48,Gas Station,40
732,1009,2056,5981.63,1,MasterCard,City-40,Restaurant,28
733,1054,2003,6700.15,0,American Express,City-7,Groceries,53
734,1053,2021,1891.64,1,Visa,City-18,Restaurant,39
735,1043,2037,6134.41,1,American Express,City-36,Gas Station,30
736,1070,2093,7871.06,1,Visa,City-16,Online Shopping,21
737,1060,2025,8024.42,1,Discover,City-48,Groceries,20
738,1054,2061,6886.44,0,Discover,City-24,Restaurant,34
739,1008,2045,1907.76,1,Discover,City-42,Gas Station,38
740,1027,2057,6862.94,0,American Express,City-25,Retail,41
741,1054,2030,7129.08,1,American Express,City-24,Retail,48
742,1050,2065,5533.5,0,Discover,City-3,Retail,62
743,1099,2029,2052.6,0,American Express,City-36,Gas Station,59
744,1075,2076,4632.28,0,Discover,City-41,Online Shopping,50
745,1090,2088,5205.93,1,Visa,City-50,Online Shopping,43
746,1003,2044,1180.94,0,Visa,City-25,Gas Station,52
747,1098,2078,7230.2,1,MasterCard,City-37,Travel,69
748,1074,2092,2921.7,1,MasterCard,City-9,Travel,39
749,1049,2085,2477.8,0,Discover,City-43,Gas Station,57
750,1062,2060,5985.33,0,American Express,City-9,Groceries,29
751,1001,2017,6338.11,1,MasterCard,City-30,Groceries,27
752,1046,2038,3380.35,1,MasterCard,City-43,Restaurant,27
753,1039,2093,8873.86,1,Discover,City-1,Restaurant,26
754,1097,2092,8097.68,0,American Express,City-48,Retail,65
755,1050,2050,3756.24,0,American Express,City-12,Retail,21
756,1054,2054,3922.39,1,MasterCard,City-22,Restaurant,19
757,1069,2087,7173.24,1,Visa,City-9,Retail,67
758,1096,2084,9325.51,1,Visa,City-44,Gas Station,42
759,1095,2095,4596.2,1,MasterCard,City-44,Restaurant,68
760,1070,2047,3420.58,1,MasterCard,City-24,Retail,40
761,1078,2061,2554.71,0,MasterCard,City-41,Travel,64
762,1029,2021,729.78,0,American Express,City-43,Retail,61
763,1063,2080,1253.05,0,Visa,City-46,Groceries,57
764,1029,2027,3771.85,0,American Express,City-17,Travel,48
765,1035,2037,5511.33,0,American Express,City-41,Retail,59
766,1056,2089,3936.88,1,American Express,City-7,Groceries,46
767,1063,2096,674.8,0,Discover,City-8,Retail,37
768,1004,2012,8121.79,0,American Express,City-48,Online Shopping,59
769,1050,2086,2555.56,1,MasterCard,City-43,Online Shopping,25
770,1044,2062,4955.61,0,Discover,City-4,Online Shopping,37
771,1086,2017,9348.16,1,MasterCard,City-49,Retail,35
772,1087,2023,5510.94,1,MasterCard,City-24,Online Shopping,26
773,1052,2026,8213.37,1,Discover,City-23,Retail,58
774,1093,2021,5116.07,0,Discover,City-48,Online Shopping,21
775,1022,2078,4210.73,1,Discover,City-27,Travel,23
776,1060,2063,2664.36,1,Visa,City-12,Retail,50
777,1017,2013,9815.96,0,American Express,City-42,Online Shopping,60
778,1080,2054,6284.85,1,Visa,City-20,Travel,18
779,1069,2064,4900.7,0,American Express,City-5,Travel,31
780,1004,2039,1089.71,0,MasterCard,City-10,Online Shopping,36
781,1051,2031,4377.35,1,Discover,City-28,Gas Station,27
782,1076,2027,3138.29,0,American Express,City-43,Travel,18
783,1073,2072,1405.88,1,MasterCard,City-27,Restaurant,63
784,1085,2007,1237.94,1,Visa,City-29,Online Shopping,42
785,1004,2003,7603.64,1,MasterCard,City-27,Restaurant,64
786,1011,2046,9941.96,0,Discover,City-42,Travel,53
787,1083,2034,419.94,0,Visa,City-33,Gas Station,47
788,1055,2046,712.1,0,Visa,City-2,Travel,29
789,1018,2087,1083.54,1,MasterCard,City-42,Groceries,22
790,1060,2021,5356.87,0,Discover,City-37,Travel,49
791,1024,2023,1282.95,0,MasterCard,City-17,Retail,19
792,1007,2065,967.95,1,MasterCard,City-4,Gas Station,35
793,1034,2005,7432.8,0,MasterCard,City-48,Gas Station,64
794,1049,2009,4238.41,0,Visa,City-21,Online Shopping,45
795,1042,2044,408.97,1,Visa,City-37,Groceries,44
796,1028,2056,6606.37,0,MasterCard,City-26,Gas Station,51
797,1059,2015,608.2,0,American Express,City-20,Restaurant,48
798,1042,2080,1123.21,1,MasterCard,City-31,Gas Station,59
799,1044,2030,9768.59,1,American Express,City-3,Retail,68
800,1098,2016,7198.52,1,MasterCard,City-16,Gas Station,19
801,1049,2072,2849.04,1,MasterCard,City-13,Retail,60
802,1036,2029,2414.4,0,MasterCard,City-28,Gas Station,69
803,1097,2063,2212.17,0,American Express,City-18,Online Shopping,63
804,1054,2034,6040.58,1,Visa,City-11,Gas Station,60
805,1033,2044,7519.75,0,Visa,City-19,Online Shopping,53
806,1011,2046,9279.24,1,American Express,City-50,Gas Station,25
807,1061,2099,3541.98,0,Discover,City-21,Groceries,69
808,1003,2006,2371.26,1,MasterCard,City-49,Groceries,49
